SaleID,price
150302,1457.7137451171875
150303,5964.58203125
150304,2482.201416015625
150305,4217.19970703125
150306,1596.2542724609375
150307,15158.26171875
150308,1205.975830078125
150309,820.388916015625
150310,1065.1630859375
150311,1123.0528564453125
150312,11285.4833984375
150313,1737.1380615234375
150314,4469.466796875
150315,734.16064453125
150316,39435.015625
150317,2426.914794921875
150318,394.7748718261719
150319,10198.9453125
150320,3154.549560546875
150321,31235.359375
150322,14746.33984375
150323,1352.5904541015625
150324,25048.841796875
150325,5788.326171875
150326,2402.430908203125
150327,24388.333984375
150328,521.2857666015625
150329,7792.8115234375
150330,1906.2164306640625
150331,1478.0234375
150332,11602.0673828125
150333,1253.7088623046875
150334,570.1790161132812
150335,1489.1881103515625
150336,1377.8741455078125
150337,863.2742919921875
150338,2081.321533203125
150339,13504.3779296875
150340,25982.208984375
150341,1709.818603515625
150342,6243.43896484375
150343,1467.8433837890625
150344,5656.72509765625
150345,6438.21875
150346,1206.6099853515625
150347,11208.1123046875
150348,9770.716796875
150349,734.172607421875
150350,10711.583984375
150351,2187.312744140625
150352,739.9864501953125
150353,2079.7880859375
150354,4146.71533203125
150355,501.4252014160156
150356,4990.54296875
150357,1772.1279296875
150358,2871.345947265625
150359,8816.345703125
150360,16317.646484375
150361,1893.9371337890625
150362,2001.733154296875
150363,1150.152099609375
150364,7324.037109375
150365,10128.95703125
150366,956.6058959960938
150367,5940.66796875
150368,6773.455078125
150369,5532.49462890625
150370,995.5325317382812
150371,10228.7568359375
150372,817.5068359375
150373,1165.3157958984375
150374,828.8633422851562
150375,1189.48974609375
150376,2729.822265625
150377,1853.09423828125
150378,1237.2281494140625
150379,1741.3779296875
150380,816.36962890625
150381,3674.754150390625
150382,32956.99609375
150383,2118.088134765625
150384,3058.758056640625
150385,739.027099609375
150386,1111.4764404296875
150387,3411.77490234375
150388,7311.1513671875
150389,7455.2021484375
150390,378.3032531738281
150391,3763.852783203125
150392,962.37255859375
150393,2862.202392578125
150394,3090.735107421875
150395,99.63845825195312
150396,2676.864990234375
150397,1079.352294921875
150398,2253.95166015625
150399,674.7189331054688
150400,2027.5477294921875
150401,4511.76220703125
150402,1516.1138916015625
150403,4217.4013671875
150404,636.591552734375
150405,700.162353515625
150406,2189.458984375
150407,1487.3724365234375
150408,6726.1142578125
150409,11191.8759765625
150410,6342.2626953125
150411,1481.8431396484375
150412,19594.845703125
150413,11028.8681640625
150414,4735.556640625
150415,9298.63671875
150416,7996.93701171875
150417,1897.2357177734375
150418,1134.4664306640625
150419,17531.4921875
150420,19070.748046875
150421,1073.743896484375
150422,1530.9739990234375
150423,893.5989990234375
150424,49175.6328125
150425,8822.349609375
150426,3742.257568359375
150427,18433.794921875
150428,1167.044189453125
150429,4373.544921875
150430,4816.78955078125
150431,2773.8916015625
150432,3822.302734375
150433,16353.1123046875
150434,667.05615234375
150435,5044.95458984375
150436,9495.6953125
150437,737.4705200195312
150438,195.6302947998047
150439,1121.6246337890625
150440,1345.6402587890625
150441,1204.0294189453125
150442,1172.3670654296875
150443,6216.974609375
150444,1187.2310791015625
150445,2882.2451171875
150446,3582.9951171875
150447,7063.33056640625
150448,13847.025390625
150449,1182.6649169921875
150450,2247.159912109375
150451,967.3279418945312
150452,3157.443115234375
150453,3337.688232421875
150454,709.1568603515625
150455,8184.31103515625
150456,1192.9373779296875
150457,1335.0418701171875
150458,713.5296630859375
150459,3887.218017578125
150460,3047.625244140625
150461,3401.945068359375
150462,4916.45166015625
150463,8497.5400390625
150464,1459.3455810546875
150465,10018.2900390625
150466,2330.661376953125
150467,2702.730712890625
150468,2061.7841796875
150469,197.76638793945312
150470,9463.9404296875
150471,396.1728210449219
150472,9764.8515625
150473,52029.65234375
150474,1395.2835693359375
150475,3934.849853515625
150476,12671.798828125
150477,4841.29833984375
150478,4883.9365234375
150479,1096.0806884765625
150480,6004.28857421875
150481,1700.1461181640625
150482,1402.4354248046875
150483,2562.60107421875
150484,2395.910888671875
150485,4662.3583984375
150486,5299.3330078125
150487,9319.171875
150488,1006.7261962890625
150489,5212.82958984375
150490,8988.5751953125
150491,8273.57421875
150492,17032.583984375
150493,115.75254821777344
150494,2209.457275390625
150495,5528.6884765625
150496,376.9122619628906
150497,611.3048095703125
150498,17408.169921875
150499,696.5213623046875
150500,6112.8212890625
150501,4025.849365234375
150502,1809.6707763671875
150503,496.3257141113281
150504,2360.553466796875
150505,5910.66162109375
150506,110.94347381591797
150507,3592.091064453125
150508,1391.1966552734375
150509,1232.007568359375
150510,8906.35546875
150511,10241.22265625
150512,26748.99609375
150513,14812.087890625
150514,12030.33203125
150515,657.4033203125
150516,21584.568359375
150517,7224.3125
150518,2387.424072265625
150519,12848.2314453125
150520,1390.8431396484375
150521,23411.490234375
150522,139.96156311035156
150523,4327.99658203125
150524,8479.5625
150525,520.9163818359375
150526,378.5255432128906
150527,3167.458740234375
150528,3632.124267578125
150529,589.4261474609375
150530,7415.69677734375
150531,14457.1796875
150532,1477.255615234375
150533,19476.28125
150534,1276.4295654296875
150535,188.14466857910156
150536,928.3599853515625
150537,894.8223876953125
150538,2994.343994140625
150539,6529.943359375
150540,2603.224853515625
150541,2768.899658203125
150542,2168.489013671875
150543,3820.186767578125
150544,491.4044189453125
150545,3772.829833984375
150546,6193.83203125
150547,4616.23779296875
150548,4339.6767578125
150549,12969.9306640625
150550,17572.05859375
150551,384.75079345703125
150552,10528.5703125
150553,238.55140686035156
150554,11152.947265625
150555,1774.2742919921875
150556,3888.162841796875
150557,12306.48828125
150558,6795.35302734375
150559,1184.78515625
150560,2921.885986328125
150561,4096.162109375
150562,19430.056640625
150563,6166.50537109375
150564,10762.1103515625
150565,26585.923828125
150566,7802.4619140625
150567,1890.8572998046875
150568,6886.0322265625
150569,130.74879455566406
150570,1885.2208251953125
150571,3492.753173828125
150572,10635.8359375
150573,15816.6533203125
150574,1014.0877075195312
150575,1545.564208984375
150576,880.457275390625
150577,818.99609375
150578,21580.6171875
150579,201.36244201660156
150580,5393.59130859375
150581,1437.1485595703125
150582,6387.94921875
150583,1023.9103393554688
150584,16669.123046875
150585,6911.556640625
150586,4230.544921875
150587,1216.6810302734375
150588,3854.422607421875
150589,2591.7314453125
150590,160.25917053222656
150591,12069.552734375
150592,4181.623046875
150593,10015.75
150594,9538.958984375
150595,523.187744140625
150596,4002.487548828125
150597,22397.103515625
150598,11264.125
150599,3777.542236328125
150600,6761.5703125
150601,7358.310546875
150602,10059.580078125
150603,26820.271484375
150604,9962.607421875
150605,1385.7740478515625
150606,4954.59619140625
150607,7309.51416015625
150608,9539.3818359375
150609,573.5667724609375
150610,7936.7529296875
150611,12696.294921875
150612,10317.7783203125
150613,1068.9903564453125
150614,570.7010498046875
150615,503.3262939453125
150616,2347.40185546875
150617,2124.306640625
150618,4068.977783203125
150619,252.87989807128906
150620,2474.888916015625
150621,10828.509765625
150622,4899.08203125
150623,17353.294921875
150624,952.556884765625
150625,760.3868408203125
150626,2733.080322265625
150627,5881.5439453125
150628,6136.3857421875
150629,7859.44140625
150630,1893.6470947265625
150631,13162.837890625
150632,1683.0635986328125
150633,4933.4833984375
150634,1796.8841552734375
150635,4508.765625
150636,18027.470703125
150637,17749.681640625
150638,1531.9412841796875
150639,2210.482666015625
150640,1009.7556762695312
150641,2556.725341796875
150642,941.0945434570312
150643,6690.43701171875
150644,21931.271484375
150645,2399.570556640625
150646,7130.02490234375
150647,9969.369140625
150648,105.0727767944336
150649,6178.85888671875
150650,5475.14990234375
150651,4750.466796875
150652,502.3028259277344
150653,6504.076171875
150654,2783.028564453125
150655,12646.7099609375
150656,1537.8114013671875
150657,4046.751953125
150658,5639.7998046875
150659,3206.973876953125
150660,6554.85986328125
150661,9284.4677734375
150662,2002.6143798828125
150663,1345.5010986328125
150664,1855.2987060546875
150665,5681.755859375
150666,1837.9534912109375
150667,12468.9716796875
150668,18554.494140625
150669,1601.996826171875
150670,8762.291015625
150671,1148.9398193359375
150672,883.6029052734375
150673,13613.81640625
150674,5369.642578125
150675,5901.22265625
150676,5529.083984375
150677,8639.71484375
150678,2300.555908203125
150679,1834.6380615234375
150680,6542.111328125
150681,3128.2509765625
150682,2875.190673828125
150683,106.61531829833984
150684,343.263916015625
150685,1160.8648681640625
150686,2948.888671875
150687,3028.257568359375
150688,717.122802734375
150689,10809.505859375
150690,1834.4434814453125
150691,8246.818359375
150692,3388.862548828125
150693,6623.916015625
150694,267.8960876464844
150695,257.8918151855469
150696,7274.7099609375
150697,3848.973388671875
150698,29555.646484375
150699,632.6634521484375
150700,1760.1590576171875
150701,6545.5927734375
150702,741.3092041015625
150703,7747.08544921875
150704,708.5533447265625
150705,1221.7052001953125
150706,3750.556884765625
150707,2002.0340576171875
150708,783.0211181640625
150709,2328.267822265625
150710,631.2159423828125
150711,5567.45458984375
150712,11941.646484375
150713,9836.98828125
150714,1203.5272216796875
150715,32903.84375
150716,1581.19482421875
150717,1239.9459228515625
150718,5085.64013671875
150719,3423.529052734375
150720,2659.701171875
150721,1769.998046875
150722,2325.412841796875
150723,3869.752197265625
150724,982.98095703125
150725,1961.0694580078125
150726,310.00909423828125
150727,241.14590454101562
150728,3745.7509765625
150729,3646.8232421875
150730,1098.280517578125
150731,4145.25634765625
150732,860.8969116210938
150733,6562.72705078125
150734,2173.026123046875
150735,1074.9237060546875
150736,16336.5625
150737,8031.2783203125
150738,1792.014404296875
150739,454.2986755371094
150740,6555.099609375
150741,2376.996337890625
150742,6938.14453125
150743,7828.4580078125
150744,2287.98388671875
150745,4038.50390625
150746,1250.64111328125
150747,1263.9090576171875
150748,42217.54296875
150749,754.8253173828125
150750,14076.568359375
150751,6431.6953125
150752,3229.1015625
150753,3308.64111328125
150754,2231.969970703125
150755,2948.719482421875
150756,4435.59375
150757,3253.24951171875
150758,2531.112060546875
150759,967.8861694335938
150760,16514.486328125
150761,2854.0859375
150762,2382.808349609375
150763,2701.271240234375
150764,669.6666259765625
150765,13785.705078125
150766,810.1285400390625
150767,1162.906982421875
150768,712.5628051757812
150769,15260.484375
150770,328.7042541503906
150771,3363.627685546875
150772,1455.6661376953125
150773,5019.3203125
150774,12562.546875
150775,3038.283935546875
150776,2523.393798828125
150777,3991.951171875
150778,1696.803955078125
150779,3895.19482421875
150780,794.3043212890625
150781,5113.50146484375
150782,595.3831787109375
150783,37653.41796875
150784,1221.5616455078125
150785,1619.12451171875
150786,5062.4306640625
150787,3417.323486328125
150788,8996.4013671875
150789,467.7896423339844
150790,2940.760498046875
150791,4121.3017578125
150792,3389.666748046875
150793,4527.7265625
150794,19781.927734375
150795,3736.7822265625
150796,163.1305694580078
150797,3756.224853515625
150798,5603.2734375
150799,22724.498046875
150800,2113.40380859375
150801,333.2964782714844
150802,206.90985107421875
150803,1647.1771240234375
150804,3754.348388671875
150805,8691.9765625
150806,6128.39892578125
150807,484.0960388183594
150808,3215.25390625
150809,986.333251953125
150810,2917.222412109375
150811,735.170654296875
150812,4277.0546875
150813,25363.447265625
150814,1087.8663330078125
150815,1310.85693359375
150816,10585.017578125
150817,939.3355712890625
150818,6352.61328125
150819,5856.96484375
150820,785.5899658203125
150821,4116.11376953125
150822,6397.99609375
150823,2645.00390625
150824,603.6851806640625
150825,11739.8017578125
150826,811.6282958984375
150827,2288.772216796875
150828,10404.640625
150829,11416.814453125
150830,7327.37744140625
150831,4065.757080078125
150832,6458.2158203125
150833,972.927978515625
150834,1562.66259765625
150835,1484.7030029296875
150836,1533.7705078125
150837,3673.211181640625
150838,1457.119140625
150839,6017.5302734375
150840,3868.924072265625
150841,8718.380859375
150842,3310.535400390625
150843,3234.146240234375
150844,8358.19140625
150845,602.571533203125
150846,5961.888671875
150847,4607.765625
150848,970.693603515625
150849,12545.52734375
150850,1169.1859130859375
150851,9353.66015625
150852,1681.368408203125
150853,6020.45703125
150854,13262.181640625
150855,3059.129150390625
150856,3572.147216796875
150857,991.8037109375
150858,17677.064453125
150859,1952.734130859375
150860,7357.16943359375
150861,1654.5257568359375
150862,12910.8466796875
150863,2720.571044921875
150864,893.2557983398438
150865,26994.275390625
150866,6464.7412109375
150867,5121.1103515625
150868,2503.720703125
150869,512.0440063476562
150870,13408.06640625
150871,1755.13232421875
150872,8735.359375
150873,761.0282592773438
150874,1176.20849609375
150875,3299.839111328125
150876,5401.580078125
150877,3078.498779296875
150878,9654.82421875
150879,499.2186584472656
150880,258.9378967285156
150881,361.0156555175781
150882,9741.0859375
150883,7148.3056640625
150884,1413.3094482421875
150885,2089.028564453125
150886,7720.04296875
150887,1007.6705932617188
150888,1089.9332275390625
150889,2443.33935546875
150890,1944.211181640625
150891,660.0409545898438
150892,5224.7802734375
150893,1266.6983642578125
150894,902.7430419921875
150895,6524.345703125
150896,3510.093505859375
150897,1860.1439208984375
150898,13275.302734375
150899,3902.058837890625
150900,5913.96484375
150901,2745.457275390625
150902,16969.169921875
150903,382.28057861328125
150904,897.867919921875
150905,1891.5994873046875
150906,9083.10546875
150907,1205.7313232421875
150908,635.6165771484375
150909,217.08180236816406
150910,1600.193359375
150911,701.597900390625
150912,3927.75
150913,4731.23828125
150914,5058.736328125
150915,3070.426025390625
150916,1646.7340087890625
150917,16122.841796875
150918,819.66455078125
150919,3835.086181640625
150920,1265.8865966796875
150921,6249.99462890625
150922,705.6805419921875
150923,15121.931640625
150924,1283.9447021484375
150925,8040.46044921875
150926,723.514404296875
150927,280.73785400390625
150928,4731.8876953125
150929,925.52197265625
150930,12472.2265625
150931,1967.1593017578125
150932,1043.824951171875
150933,17938.244140625
150934,7469.8369140625
150935,1881.5115966796875
150936,5861.455078125
150937,29446.294921875
150938,11246.4921875
150939,3492.347412109375
150940,2805.725341796875
150941,359.5677185058594
150942,843.45361328125
150943,1877.972412109375
150944,17174.923828125
150945,1888.67626953125
150946,1365.8958740234375
150947,835.4991455078125
150948,7794.7744140625
150949,16430.400390625
150950,5239.5576171875
150951,8063.494140625
150952,12870.5458984375
150953,1908.68017578125
150954,1291.8028564453125
150955,19871.482421875
150956,4909.0205078125
150957,2753.69482421875
150958,1221.0882568359375
150959,1103.897216796875
150960,3383.56494140625
150961,5495.1240234375
150962,8876.0869140625
150963,1227.4366455078125
150964,2150.3232421875
150965,6390.3173828125
150966,1935.6544189453125
150967,4397.7509765625
150968,3282.803466796875
150969,3869.096435546875
150970,13179.5166015625
150971,1221.3931884765625
150972,4123.26171875
150973,10787.912109375
150974,16568.515625
150975,3277.968017578125
150976,29301.279296875
150977,12207.52734375
150978,2296.050537109375
150979,436.5268859863281
150980,9431.830078125
150981,1789.053955078125
150982,6866.6240234375
150983,740.2646484375
150984,678.373291015625
150985,25467.916015625
150986,13668.296875
150987,1141.8448486328125
150988,290.3060607910156
150989,1461.3533935546875
150990,731.8475341796875
150991,1306.2344970703125
150992,2769.09228515625
150993,38.28061294555664
150994,3055.773681640625
150995,1401.0042724609375
150996,4591.6884765625
150997,112.79814147949219
150998,1467.0006103515625
150999,8658.044921875
151000,4644.5263671875
151001,7530.05419921875
151002,17735.720703125
151003,14496.763671875
151004,374.5772399902344
151005,518.307373046875
151006,4997.91943359375
151007,1546.2139892578125
151008,5969.64599609375
151009,3289.722412109375
151010,8667.15625
151011,12267.025390625
151012,3457.314453125
151013,10328.0361328125
151014,2588.231201171875
151015,5483.2783203125
151016,1520.2540283203125
151017,2908.257568359375
151018,2412.957763671875
151019,12115.275390625
151020,7131.109375
151021,2003.9390869140625
151022,7278.3564453125
151023,36971.04296875
151024,6095.93310546875
151025,2706.189453125
151026,5290.8466796875
151027,3499.0615234375
151028,3793.47900390625
151029,1310.7755126953125
151030,6854.45361328125
151031,15835.384765625
151032,549.1854248046875
151033,8906.986328125
151034,239.46177673339844
151035,5402.6962890625
151036,941.5910034179688
151037,1526.6424560546875
151038,1382.654052734375
151039,4335.697265625
151040,1504.2806396484375
151041,274.4500427246094
151042,3727.522216796875
151043,931.2708740234375
151044,6395.79736328125
151045,3841.731201171875
151046,2410.589111328125
151047,947.456787109375
151048,6905.48388671875
151049,593.5601196289062
151050,6495.43408203125
151051,1349.6571044921875
151052,4304.4013671875
151053,701.6864624023438
151054,2906.391845703125
151055,4043.3408203125
151056,2837.068115234375
151057,1584.7845458984375
151058,9295.7060546875
151059,9769.513671875
151060,506.4345397949219
151061,11151.986328125
151062,2955.086181640625
151063,23816.013671875
151064,1878.3973388671875
151065,1059.784423828125
151066,943.6332397460938
151067,17553.314453125
151068,12366.62890625
151069,2724.462158203125
151070,24481.396484375
151071,519.261962890625
151072,2653.069580078125
151073,2404.675537109375
151074,21658.5
151075,3451.131103515625
151076,1564.6619873046875
151077,7328.15234375
151078,2007.576171875
151079,9459.12109375
151080,2920.296875
151081,17748.783203125
151082,5491.66552734375
151083,1020.6686401367188
151084,848.2911987304688
151085,1228.2960205078125
151086,6036.916015625
151087,1351.2449951171875
151088,8164.6416015625
151089,6433.1142578125
151090,7667.9765625
151091,585.5506591796875
151092,6907.7177734375
151093,1606.2032470703125
151094,5638.158203125
151095,1909.0439453125
151096,3030.50146484375
151097,288.80218505859375
151098,4930.595703125
151099,505.4680480957031
151100,1713.71142578125
151101,8264.765625
151102,2599.486083984375
151103,3306.320068359375
151104,2447.976318359375
151105,5519.2734375
151106,734.5827026367188
151107,1002.2373657226562
151108,1973.11767578125
151109,7201.357421875
151110,3425.724365234375
151111,4071.390380859375
151112,10293.833984375
151113,7134.14599609375
151114,4822.66796875
151115,22082.775390625
151116,786.5980224609375
151117,843.6283569335938
151118,1326.6710205078125
151119,4821.00634765625
151120,3528.909912109375
151121,2705.555908203125
151122,8405.853515625
151123,6804.59375
151124,11702.5556640625
151125,1584.0955810546875
151126,294.4502258300781
151127,10801.09765625
151128,6868.5546875
151129,21098.642578125
151130,3620.954345703125
151131,2573.88330078125
151132,4868.6875
151133,1329.859619140625
151134,7597.9599609375
151135,1991.7149658203125
151136,5227.396484375
151137,653.843017578125
151138,390.9188537597656
151139,5507.7236328125
151140,10800.451171875
151141,596.5629272460938
151142,1672.6722412109375
151143,7926.21484375
151144,2556.641845703125
151145,6807.453125
151146,3484.11279296875
151147,2477.770751953125
151148,1944.6591796875
151149,763.2181396484375
151150,3821.392822265625
151151,10864.080078125
151152,1393.9423828125
151153,1657.9803466796875
151154,6927.18310546875
151155,3682.465576171875
151156,1100.8172607421875
151157,1018.6959838867188
151158,1291.5621337890625
151159,1621.2015380859375
151160,649.91259765625
151161,2787.106201171875
151162,794.2481079101562
151163,8547.677734375
151164,2056.3828125
151165,1144.9119873046875
151166,3197.019287109375
151167,932.4400634765625
151168,851.80517578125
151169,1650.1895751953125
151170,12183.431640625
151171,7028.46435546875
151172,12801.6318359375
151173,15216.7109375
151174,473.2729797363281
151175,1067.9608154296875
151176,1885.5987548828125
151177,1689.8446044921875
151178,4289.8935546875
151179,849.2181396484375
151180,2217.34765625
151181,14235.513671875
151182,659.5296630859375
151183,2959.303955078125
151184,2070.806396484375
151185,3029.32177734375
151186,859.1488037109375
151187,13612.21875
151188,4320.9345703125
151189,30756.681640625
151190,2440.3251953125
151191,10053.453125
151192,4337.97119140625
151193,913.5450439453125
151194,457.5820007324219
151195,4145.4345703125
151196,6699.2177734375
151197,5198.169921875
151198,4970.61962890625
151199,852.0107421875
151200,4947.1640625
151201,166.97467041015625
151202,19238.314453125
151203,1298.9017333984375
151204,2134.0849609375
151205,2038.079345703125
151206,2712.105712890625
151207,3821.767333984375
151208,10314.734375
151209,364.66424560546875
151210,6657.9716796875
151211,191.51742553710938
151212,21765.783203125
151213,7521.0185546875
151214,21324.025390625
151215,1413.5684814453125
151216,1477.2655029296875
151217,112.1608657836914
151218,1634.0233154296875
151219,671.4169921875
151220,2900.602294921875
151221,3358.363037109375
151222,3159.53466796875
151223,9189.00390625
151224,13486.8935546875
151225,3672.7587890625
151226,974.5506591796875
151227,3189.736572265625
151228,1995.4959716796875
151229,13231.4736328125
151230,2573.3203125
151231,5361.9833984375
151232,14778.0537109375
151233,4912.73828125
151234,29910.720703125
151235,21599.443359375
151236,3064.213623046875
151237,14079.0546875
151238,1295.9942626953125
151239,9392.3037109375
151240,1136.010986328125
151241,7417.33740234375
151242,1158.32470703125
151243,2376.2001953125
151244,8266.75
151245,3989.284423828125
151246,549.474609375
151247,23181.439453125
151248,528.8515014648438
151249,7140.6005859375
151250,3580.5634765625
151251,5550.91259765625
151252,1022.0964965820312
151253,6974.953125
151254,8083.033203125
151255,9056.69140625
151256,30242.373046875
151257,1166.6822509765625
151258,9269.291015625
151259,2908.15087890625
151260,42390.6328125
151261,5323.998046875
151262,632.3909912109375
151263,5684.68359375
151264,16953.591796875
151265,740.3438110351562
151266,153.93016052246094
151267,540.8659057617188
151268,1618.0816650390625
151269,6991.3232421875
151270,1648.5059814453125
151271,5386.546875
151272,6630.3037109375
151273,492.5505065917969
151274,1410.5318603515625
151275,6384.861328125
151276,2939.744384765625
151277,1097.6907958984375
151278,10734.6669921875
151279,5238.48388671875
151280,3577.538330078125
151281,1159.6456298828125
151282,2806.1044921875
151283,1533.0513916015625
151284,2779.220458984375
151285,1512.6705322265625
151286,1444.78515625
151287,443.654052734375
151288,1608.7989501953125
151289,409.0378112792969
151290,2424.30517578125
151291,6260.7529296875
151292,4444.32275390625
151293,2473.015380859375
151294,3201.258544921875
151295,4985.19384765625
151296,2773.421142578125
